Country,Year,Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food imports (current US$),Food imports per capita (current US$),Food imports (% GDP)
St. Kitts and Nevis,2016,333348000,909854629.62963,16596.8265742987,54821,24.8668204346596,82893048.58252908,1512.0674300455862,9.110581611951785
St. Kitts and Nevis,2017,300000000,945854481.481481,17090.1523440506,55345,25.3818111666244,76145433.49987319,1375.8322070624843,8.050438517837065
St. Lucia,1987,179000000,319998986.666667,2442.10652705913,131034,24.3314021169878,43553209.78940816,332.38098348068564,13.610421158857038
St. Lucia,1988,220000000,366541091.111111,2744.94762426599,133533,22.4174503735842,49318390.821885236,369.3348522229354,13.455078303058569
St. Lucia,1989,274000000,415518112.222222,3056.26902984953,135956,21.9066202069504,60024139.3670441,441.4968031351621,14.445613223941193
St. Lucia,1990,271000000,483962430.740741,3502.27905156667,138185,23.1825029677203,62824583.04252201,454.64111909774584,12.981293392209029
St. Lucia,1991,295000000,513753818.148148,3665.58561993884,140156,23.7458803695967,70050347.09031026,499.8026990661139,13.635002722278605
St. Lucia,1992,313000000,566894748.518518,3994.32621820341,141925,23.7135731486808,74223483.9553709,522.976811381863,13.092991979435553
St. Lucia,1993,300000000,574870405.185185,4004.25176878198,143565,24.2606238964915,72781871.6894745,506.9611095286072,12.660570283841455
St. Lucia,1994,303000000,600005564.444444,4130.93257998062,145247,24.990214588383,75720350.2028005,521.3212679284288,12.619941328862733
St. Lucia,1995,307000000,640449501.481481,4355.49564403499,147044,26.7024937718967,81976655.87972288,557.4974557256527,12.79986254811587
St. Lucia,1996,313000000,662196185.185185,4444.15039317861,149004,25.7665066534476,80649165.825291,541.2550389606386,12.179044160868616
St. Lucia,1997,332000000,676949593.703704,4480.55805106829,151086,25.5378303692912,84785596.82604678,561.1744094492327,12.524654363432091
St. Lucia,1998,328000000,737554871.851852,4814.86112592032,153183,26.0642463652844,85490728.07813282,558.0954027413801,11.591100722239526
St. Lucia,1999,355000000,775934812.592593,5000.48212688238,155172,23.5881052505836,83737773.63957177,539.6448691746692,10.79185677464101
St. Lucia,2000,355000000,784159228.703704,4996.26776025144,156949,22.8667247297284,81176872.79053582,517.2181587046482,10.352090470800116
St. Lucia,2001,355000000,743808076.018518,4693.86154595693,158464,26.4854278646442,94023268.91948691,593.3415092354535,12.640796994673407
St. Lucia,2002,309000000,748346605.925926,4684.10461700097,159763,23.2663061733903,71892886.07577604,449.9970961723055,9.60689679173774
St. Lucia,2003,403000000,823837141.096296,5117.8591508905,160973,22.11508398874,89123788.4746222,553.6567528381916,10.818131889031303
St. Lucia,2004,421582000,893107210.788889,5504.47892949128,162251,23.6203701421033,99579228.85248193,613.7356863901111,11.149750852926466
St. Lucia,2005,485775000,951207366.040741,5810.17729724239,163714,21.5817628844973,104838808.65216677,640.3777847475889,11.021656517289463
St. Lucia,2006,592368000,1134193629.62963,6856.98688465198,165407,19.6660711992965,116495512.6418487,704.2961461234936,10.271219093329789
St. Lucia,2007,613908000,1277494148.14815,7636.49603168277,167288,20.3891185359096,125170429.8214319,748.2331656869106,9.798121580664649
St. Lucia,2008,655737000,1282215407.40741,7577.20959347245,169220,21.1301949080764,138558506.18437296,818.8069151658963,10.806180099218501
St. Lucia,2009,520410000,1262973407.40741,7384.85930118585,171022,24.5585477620728,127805138.40860306,747.3023260668397,10.119384751810193
St. Lucia,2010,662491000,1381968259.25926,8007.69648429285,172580,24.0761358981134,159502233.47277042,924.222004130087,11.541671265175381
St. Lucia,2011,696858000,1437684814.81481,8270.54175764425,173832,23.3471216423989,162696284.9347881,935.9397863154546,11.31654749763391
St. Lucia,2012,643598000,1436803333.33333,8218.05321207615,174835,24.2951981170325,156363409.17725882,894.3484381116986,10.882728731878814
St. Lucia,2013,620421000,1489928888.88889,8481.89052082938,175660,17.9813164158864,111559863.12060656,635.0897365399439,7.487596485480726
St. Lucia,2014,627322000,1551921037.03704,8796.69108007004,176421,24.7932946818416,155533792.06402236,881.6058862835057,10.02201712278936
St. Lucia,2015,570211000,1649142629.62963,9306.35886837708,177206,26.5816796559206,151571661.3828214,855.3415876596808,9.190937076004268
St. Lucia,2016,654766000,1667078703.7037,9364.82152461143,178015,22.6227278227547,148125930.05593804,832.098025761526,8.885359145123202
St. Lucia,2017,660000000,1712306555.55556,9574.30249578155,178844,,,,
Trinidad and Tobago,1987,1219000000,4797777777.77778,4014.04711978175,1195247,21.719215859319,264757241.3250986,221.50839226126365,5.518330643644943
Trinidad and Tobago,1988,1127000000,4496852073.46896,3732.1588501792,1204893,19.6647291972099,221621498.0525556,183.93458842615536,4.928369766933259
Trinidad and Tobago,1989,1222000000,4323058823.52941,3562.10722886941,1213624,20.7448842077703,253502485.01895308,208.88057999755532,5.86396103701383
Trinidad and Tobago,1990,1109000000,5068000000,4147.63892298879,1221900,19.4072471842895,215226371.27377054,176.14074087386084,4.246771335315125
Trinidad and Tobago,1991,1667000000,5307905882.35294,4315.69694485269,1229907,15.4343420707863,257290482.32000762,209.1950711070086,4.847306791467701
Trinidad and Tobago,1992,1104000000,5439552941.17647,4395.64451277183,1237487,17.2095087834774,189992976.9695905,153.53129121323337,3.4928049974728017
Trinidad and Tobago,1993,1463000000,4669488516.37981,3752.3804642531,1244407,14.5990681770753,213584367.43061164,171.63545964512545,4.574042032256686
Trinidad and Tobago,1994,1134000000,4947205860.01451,3956.75808875383,1250318,19.3035743499647,218902533.12859967,175.0774867902403,4.42477105911169
Trinidad and Tobago,1995,1714000000,5329214163.22001,4246.38240385467,1255001,15.679757163699,268751037.7858008,214.1440825830424,5.042976873412354
Trinidad and Tobago,1996,2144000000,5759537726.26601,4577.00452831296,1258364,13.532427754856,290135251.0641126,230.56544136999517,5.037474617814707
Trinidad and Tobago,1997,2990000000,5737751331.63779,4551.32185350882,1260678,10.428386017321,311808741.9178979,247.33416615336975,5.434336970976657
Trinidad and Tobago,1998,2999000000,6043694330.21609,4786.92536978262,1262542,11.280513568057,338302601.9060294,267.9535428572114,5.597612708747524
Trinidad and Tobago,1999,2741000000,6808982520.75759,5383.55242691988,1264775,11.2998497458274,309728881.53312904,244.88852288599082,4.548827678568744
Trinidad and Tobago,2000,3308000000,8154338232.95978,6430.94726192111,1267984,8.31423107503179,275034763.96205163,216.90712498111304,3.3728643098266757
Trinidad and Tobago,2001,3569000000,8824873259.32105,6935.72145060521,1272380,8.82788016532923,315067043.10060024,247.62024167355682,3.570216068177734
Trinidad and Tobago,2002,3643000000,9008273720.93395,7049.62661194969,1277837,8.78909870588955,320186865.8555563,250.56941210463955,3.5543643074642306
Trinidad and Tobago,2003,3892000000,11305459802.0683,8804.5186659639,1284052,9.47799539745892,368883580.8691012,287.28087403711163,3.2628799476303927
Trinidad and Tobago,2004,4858010000,13280275123.0354,10290.5191436384,1290535,8.64440025332102,419945828.7463605,325.40444757124794,3.162177175214844
Trinidad and Tobago,2005,5693909000,15982282462.3786,12323.1270537888,1296934,9.02233331623972,513723448.70337194,396.10608458361946,3.2143309312211708
Trinidad and Tobago,2006,6484480000,18369070085.3888,14095.9633665879,1303144,7.78086534094884,504548656.8607594,387.17797638692224,2.7467294452868876
Trinidad and Tobago,2007,7662830000,21642304045.512,16530.1804420146,1309260,8.08435385703043,619490292.662685,473.1606347575615,2.8624045358569377
Trinidad and Tobago,2008,9591397000,27870257894.2347,21188.118565877,1315372,8.25505186906909,791774797.3183367,601.9398294310178,2.840931003663676
Trinidad and Tobago,2009,6955437000,19175196445.7936,14508.8796049945,1321618,10.0557167290489,699419041.9874569,529.2142222544312,3.6475195649997434
Trinidad and Tobago,2010,6479599000,22157948396.2042,16683.9457843568,1328100,11.1898967173404,725060435.7978214,545.9381340244119,3.2722363227546327
Trinidad and Tobago,2011,9510940000,25433011405.3017,19053.9706719731,1334788,9.11606486283943,867023459.4657404,649.5589258112452,3.409047578553765
Trinidad and Tobago,2012,9064990000,25622915889.0133,19098.9453461221,1341588,8.62552917790838,781903357.4244769,582.8192838818452,3.0515783637245777
Trinidad and Tobago,2013,12629100000,26578524198.305,19713.3792880131,1348248,8.13393752545269,1027243104.0269457,761.9096071545782,3.8649365794826798
Trinidad and Tobago,2014,11276100000,27199856454.1043,20081.2085807046,1354493,9.52166194046911,1073672122.0692374,792.674544696235,3.947344810002578
Trinidad and Tobago,2015,9473800000,24402499451.187,17941.8005923033,1360092,11.4133730676156,1081280137.679767,795.0051450047254,4.4310220755979595
Trinidad and Tobago,2016,8042600000,22320008403.1092,16352.1097313399,1364962,,,,
Trinidad and Tobago,2017,5900000000,22104775828.46,16145.1845729645,1369125,,,,
United States,1987,424442000000,4870217000000,20100.8588916542,242289000,6.48048006886337,27505879213.885067,113.52508456382695,0.5647772822830085
United States,1988,459542000000,5252629000000,21483.2330602579,244499000,5.94058960563208,27299504285.51377,111.65487092181878,0.519730296685979
United States,1989,492922000000,5657693000000,22922.4370895271,246819000,5.71864756249915,28188471938.02206,114.20705836269518,0.49823261774758826
United States,1990,516987000000,5979589000000,23954.4793548671,249623000,5.8105104691042,30039583758.90773,120.33980746528857,0.5023687039177396
United States,1991,508363000000,6174043000000,24405.1648147489,252981000,5.92763519145596,30133904088.341263,119.11528568683522,0.48807408837841365
United States,1992,553923000000,6539299000000,25492.9516517617,256514000,5.73252701958167,31753785642.677376,123.78967870243876,0.48558393862518556
United States,1993,603438000000,6878718000000,26464.852511744,259919000,5.33614663357419,32200336522.707417,123.88604343163607,0.4681153744448808
United States,1994,689215000000,7308755000000,27776.635528226,263126000,5.04157365137311,34747281841.31118,132.05567614493125,0.47541998385923706
United States,1995,770852000000,7664060000000,28782.1750200918,266278000,4.78553614911842,36889401116.202324,138.53717211411504,0.4813297536319173
United States,1996,822025000000,8100201000000,30068.2309182833,269394000,4.93348534252006,40554482886.850525,150.53966638770916,0.5006602044424642
United States,1997,899020000000,8608515000000,31572.6902298492,272657000,4.99457239580214,44902204752.7404,164.68385096564697,0.5216022130732235
United States,1998,944353000000,9089168000000,32949.1977640346,275854000,4.89297102412597,46206918655.464325,167.50497964671285,0.5083734688968707
United States,1999,1059440000000,9660624000000,34620.9288990826,279040000,4.59788192859158,48711800304.27063,174.5692384757405,0.5042303717054988
United States,2000,1259300000000,10284779000000,36449.8551155349,282162411,3.9280630856154,49466098437.15473,175.3107306598494,0.480964135808409
United States,2001,1179180000000,10621824000000,37273.6181034176,284968955,4.24655088676952,50074478746.608826,175.7190664737807,0.471430130518156
United States,2002,1200230000000,10977514000000,38166.0378407812,287625193,4.59842866649013,55191720383.81448,191.88764310994998,0.5027706672368123
United States,2003,1303050000000,11510670000000,39677.1983481058,290107933,4.6707804507746,60862604663.81842,209.79296923886056,0.5287494530189678
United States,2004,1525680000000,12274928000000,41921.8097617892,292805298,4.37594243865749,66762878598.1096,228.01117006465367,0.5438962949363907
United States,2005,1732706000000,13093726000000,44307.9205848603,295516599,4.20504763270186,72861112634.68309,246.55505944924295,0.5564582047515206
United States,2006,1918077000000,13855888000000,46437.0671173065,298379912,4.18796885400341,80328467355.80298,269.2153999824324,0.5797424701744339
United States,2007,2020403000000,14477635000000,48061.5376613353,301231207,4.347647272649,87839995926.01857,291.60323991935724,0.606728902379557
United States,2008,2169487100000,14718582000000,48401.4273403899,304093966,4.40120377890201,95483548227.99164,313.99356417348855,0.6487279021035561
United States,2009,1605295700000,14418739000000,47001.5553496818,306771529,5.45228718700077,87525331764.57431,285.31113056640373,0.6070248706532125
United States,2010,1969183900000,14964372000000,48375.4069462972,309338421,4.97176371276035,97903170577.71904,316.49211326943134,0.6542417588771453
United States,2011,2266023985000,15517926000000,49793.7135249201,311644280,5.06844100012029,114852088728.29967,368.53584711485695,0.7401252508118653
United States,2012,2336524020000,16155255000000,51450.9591148182,313993272,4.93157536542741,115227442977.6142,366.97424197552294,0.7132505366062881
United States,2013,2329059800000,16691517000000,52782.086508871,316234505,5.17585068694877,120548657657.74767,381.2002034937575,0.7222151087750003
United States,2014,2412547023713,17427609000000,54696.7261652327,318622525,5.5485460965182,133861283710.89366,420.12498554800436,0.7680989613141633
United States,2015,2315301204354,18120714000000,56443.8172422582,321039839,5.85268633866733,135507317286.22673,422.08879031435947,0.7478034104297807
United States,2016,2250153877992,18624475000000,57588.538070583,323405935,6.15465571525551,138489224253.87814,428.22103513306934,0.7435872648967455
United States,2017,2409495095621,19390604000000,59531.661964344,325719178,6.10044063102068,146989817815.71408,451.2777501106001,0.7580466179171834
United Kingdom,1987,154407000000,745162608269.325,13118.586534629,56802050,11.5278507459226,17799808501.256706,313.3656003833789,2.388714664923619
United Kingdom,1988,189340000000,910122732123.799,15987.1680775688,56928327,10.5153751461683,19909811301.75506,349.734698891732,2.1875963097081326
United Kingdom,1989,197731000000,926884816753.927,16239.2821960944,57076711,9.89321173503967,19561946495.81129,342.7307942780952,2.11050457858613
United Kingdom,1990,222977000000,1093169389204.55,19095.4669984608,57247586,10.2729374251902,22906287682.566353,400.126700234423,2.0954014911846572
United Kingdom,1991,209947000000,1142797178130.51,19900.7266505069,57424897,11.1401708861676,23388454570.38229,407.28770606906426,2.046597158092674
United Kingdom,1992,221551000000,1179659529659.53,20487.1707852878,57580402,11.1679120791515,24742620890.48094,429.7055948043041,2.097437461266649
United Kingdom,1993,209318000000,1061388722255.55,18389.0195675099,57718614,9.99898169671064,20929668507.92078,362.6155768037115,1.9719135948084394
United Kingdom,1994,234076000000,1140489745944.29,19709.2380983653,57865745,10.260407075529,24017150466.11526,415.0495334695036,2.105862902452473
United Kingdom,1995,267250000000,1335218557677.13,23013.4588199274,58019030,10.0588556918677,26882291836.51643,463.33576822150303,2.013325210464672
United Kingdom,1996,287332000000,1408781591263.65,24219.6228487767,58166950,10.0687632561678,28930778839.212067,497.3748638911283,2.0536028450841495
United Kingdom,1997,307518000000,1552483628028.81,26621.4800592777,58316954,9.44364817051278,29040917980.997494,497.98413649995325,1.870610256796767
United Kingdom,1998,321231000000,1638511096389.53,28014.8946994953,58487141,9.32892865656316,29967410812.76441,512.3760590856101,1.828941584759346
United Kingdom,1999,324899403477,1665623685487.79,28383.6689052533,58682466,8.94856803649489,29073844170.30539,495.44346296396935,1.7455229787868263
United Kingdom,2000,348057557314,1647951278559.54,27982.3557635787,58892514,7.8370448417543,27277426841.81285,463.17307564443337,1.6552326028507234
United Kingdom,2001,343785506789,1621510004318.41,27427.58750236,59119673,8.27491767787796,28447967675.265297,481.19291314864506,1.7544120973353596
United Kingdom,2002,364074754539,1768408273381.29,29785.986287584,59370479,8.62961150351826,31418236899.103413,529.1895472007799,1.7766393299568817
United Kingdom,2003,399401428268,2038395102040.82,34173.9799764342,59647577,9.11849089228754,36419382860.28393,610.5760651481942,1.7866694648069563
United Kingdom,2004,470632528734,2398555474185.28,39983.9846746653,59987905,8.87348650095168,41761513906.29903,696.1655671472279,1.7411110293575431
United Kingdom,2005,519273236616.414,2520701818181.82,41732.640540022,60401206,8.80148877143657,45703775613.868935,756.6699183766121,1.8131369321118287
United Kingdom,2006,612671005570.301,2692612695492.18,44252.3158234429,60846820,8.14114818362166,49878454441.56312,819.738064233482,1.8524184530908143
United Kingdom,2007,638262575389.501,3074359743897.56,50134.3160971463,61322463,8.55415060630513,54597941962.49974,890.3416348834479,1.7759125967894207
United Kingdom,2008,657782671791.372,2890564338235.29,46767.5922156593,61806995,9.07746201754269,59709972189.83928,966.0714323652085,2.0656856310035514
United Kingdom,2009,519078080941.974,2382825985355.97,38262.1821338364,62276270,9.71186341284621,50412154227.1078,809.4921906387104,2.115645646678506
United Kingdom,2010,591094912207.81,2441173394729.62,38893.0184937365,62766365,9.03720316283609,53418448101.40742,851.0680537483319,2.188228342023363
United Kingdom,2011,676895684806.704,2619700404733.37,41412.3492395708,63258918,9.04986012935231,61258112696.62819,968.371174110632,2.3383632947471704
United Kingdom,2012,695220440640,2662085168498.93,41790.7791407408,63700300,8.87050678396586,61669576350.48855,968.1206579951515,2.3165891565093
United Kingdom,2013,660034489650,2739818680930.19,42724.0678844007,64128226,10.0988432668096,66655848616.64014,1039.4151339324455,2.432856198863859
United Kingdom,2014,690466087600,3022827781881.39,46783.4692171284,64613160,9.95054111929438,68705111961.42116,1063.3300083360907,2.2728754966867317
United Kingdom,2015,626369334500,2885570309160.86,44305.5546320834,65128861,10.0721994784137,63089168842.452354,968.682207454117,2.186367410357748
United Kingdom,2016,636365886580,2650850178102.14,40412.0336199885,65595565,10.19929127924,64904810374.01226,989.4694919391618,2.4484526100407704
United Kingdom,2017,644055074520,2622433959604.16,39720.4434267836,66022273,10.151422321134,65380750595.2195,990.2832426750817,2.493132395413622
St. Vincent,1987,99000000,175580629.62963,1658.04779811919,105896,,,,
St. Vincent,1988,122000000,200726703.703704,1884.12089531899,106536,,,,
St. Vincent,1989,127000000,214745000,2005.38829330245,107084,,,,
St. Vincent,1990,136000000,240365259.259259,2235.85190697418,107505,,,,
St. Vincent,1991,139000000,254829629.62963,2363.60425946194,107814,,,,
St. Vincent,1992,132000000,277954111.111111,2573.5776886856,108003,,,,
St. Vincent,1993,134000000,286307814.814815,2648.74194958753,108092,25.4425944987423,34093076.62831468,315.40795459714576,11.907840046338315
St. Vincent,1994,130000000,289438481.481481,2676.78866429433,108129,22.6579160675266,29455290.887784578,272.40879771184956,10.176701707740683
St. Vincent,1995,135000000,316008481.481481,2922.7028863828,108122,22.5109155886933,30389736.044735957,281.06894105488203,9.616746962697228
St. Vincent,1996,131000000,331489703.703704,3067.21909510714,108075,,,,
St. Vincent,1997,188000000,347770000,3219.97333432095,108004,25.39079558544,47734695.7006272,441.97155383714676,13.72593832148466
St. Vincent,1998,193000000,373619851.851852,3461.94336513271,107922,25.3517343509223,48928847.297280036,453.37231794518294,13.09589066393649
St. Vincent,1999,201000000,390719148.148148,3621.79410593389,107880,22.989364022309,46208621.68484109,428.3335343422422,11.826556723378268
St. Vincent,2000,163000000,396270000,3672.63526664072,107898,26.6614139597358,43458104.754369356,402.77025296455315,10.966791519511785
St. Vincent,2001,185920000,430040370.37037,3982.29775873588,107988,23.1446149359932,43030468.088998556,398.47453503165684,10.006146179238659
St. Vincent,2002,174000000,461883444.444444,4270.92490193298,108146,24.8656884129664,43266297.838561535,400.07302940988603,9.367362774953426
St. Vincent,2003,201110000,481806296.296296,4446.75861833222,108350,21.5989243639271,43437596.78829379,400.9007548527345,9.015572673542026
St. Vincent,2004,225560000,521975111.111111,4808.21591126586,108559,22.0131268608097,49652808.94724236,457.3808615337499,9.51248591940487
St. Vincent,2005,240434000,550728666.666667,5064.4510654994,108744,21.5204205211992,51742407.875940084,475.81850838611865,9.395263222652908
St. Vincent,2006,271319000,610930037.037037,5609.64893934308,108907,20.222479600603,54867429.427560054,503.8007605347687,8.980967721551686
St. Vincent,2007,326688000,651833333.333333,5977.54485069129,109047,21.7641314723363,71100805.824346,652.0198247026145,10.907819865662907
St. Vincent,2008,373181000,695428851.851852,6370.43788624423,109165,23.2033545329437,86590510.47958462,793.2076258836131,12.451383092462072
St. Vincent,2009,333490000,674922481.481482,6177.61051395826,109253,23.5158985800428,78423170.17458475,717.8125101789859,11.619581852191786
St. Vincent,2010,337966000,681225962.962963,6231.77023247462,109315,22.1555614093682,74878264.67278533,684.977035839412,10.991692733950646
St. Vincent,2011,331727000,676129407.407407,6183.67682211986,109341,24.1757265124516,80197412.28796032,733.4614855174209,11.861251915587328
St. Vincent,2012,356047000,692933740.740741,6338.11778081316,109328,24.6541053426374,87780202.44930018,802.9068715178196,12.667907086681016
St. Vincent,2013,370007000,721207148.148148,6597.21138079169,109320,,,,
St. Vincent,2014,361494000,725185185.185185,6631.35588197541,109357,,,,
St. Vincent,2015,333711000,756666666.666667,6913.03884396936,109455,27.9828515185557,93381853.63108742,853.1529270575801,12.341214136267055
St. Vincent,2016,334754000,765555555.555555,6982.25655587275,109643,,,,
St. Vincent,2017,305000000,789629629.62963,7185.17911889887,109897,,,,
Puerto Rico,1987,,24025800000,6980.49014338219,3441850,,,,
Puerto Rico,1988,,26385800000,7595.44465611829,3473898,,,,
Puerto Rico,1989,,28161200000,8033.08944133042,3505650,,,,
Puerto Rico,1990,,30603919000,8652.50749222505,3537000,,,,
Puerto Rico,1991,,32287031000,9064.01851711486,3562110,,,,
Puerto Rico,1992,,34630430000,9659.33889995916,3585176,,,,
Puerto Rico,1993,,36922456000,10212.2767630564,3615497,,,,
Puerto Rico,1994,,39690630000,10876.4188239898,3649237,,,,
Puerto Rico,1995,,42647331000,11579.1849969985,3683103,,,,
Puerto Rico,1996,,45340835000,12173.163688986,3724655,,,,
Puerto Rico,1997,,48187039000,12817.6449621352,3759430,,,,
Puerto Rico,1998,,54086400000,14304.4049868015,3781101,,,,
Puerto Rico,1999,,57841000000,15220.9913420267,3800081,,,,
Puerto Rico,2000,,61701800000,16192.1269719638,3810605,,,,
Puerto Rico,2001,,69208400000,18123.1987019918,3818774,,,,
Puerto Rico,2002,,71623500000,18731.4593897378,3823701,,,,
Puerto Rico,2003,,74827400000,19557.1202492358,3826095,,,,
Puerto Rico,2004,,80322313000,20988.9923326534,3826878,,,,
Puerto Rico,2005,,83914521300,21959.322696986,3821362,,,,
Puerto Rico,2006,,87276164400,22935.9411586313,3805214,,,,
Puerto Rico,2007,,89524131600,23664.8823485096,3782995,,,,
Puerto Rico,2008,,93639316000,24898.3388400438,3760866,,,,
Puerto Rico,2009,,96385638000,25768.7360476525,3740410,,,,
Puerto Rico,2010,,98381268000,26435.7401871545,3721525,,,,
Puerto Rico,2011,,100351670000,27278.8748949366,3678732,,,,
Puerto Rico,2012,,101564800000,27944.7338937424,3634488,,,,
Puerto Rico,2013,,102450000000,28513.1657351067,3593077,,,,
Puerto Rico,2014,,102445800000,28981.4573305866,3534874,,,,
Puerto Rico,2015,,103143500000,29697.1619931838,3473177,,,,
Puerto Rico,2016,,105034500000,30833.3724739617,3406520,,,,
Puerto Rico,2017,,,,3337177,,,,
Bermuda,1987,420000000,1296499968,22411.7956749468,57849,,,,
Bermuda,1988,488000000,1415100032,24253.1755188784,58347,21.7206489475609,105996766.8640972,1816.6618140452326,7.490408060714198
Bermuda,1989,535000000,1501500032,25517.9217212488,58841,,,,
Bermuda,1990,595000000,1592400000,26841.5197383946,59326,22.3265968694802,132843251.37340717,2239.2079589624645,8.342329274893693
Bermuda,1991,510000000,1634899968,27700.3095169516,59021,24.7611384100453,126281805.89123105,2139.6080359741627,7.724130427729695
Bermuda,1992,562000000,1679900032,28669.6822595785,58595,21.923017076598,123207355.97048075,2102.6940177571596,7.334207608996627
Bermuda,1993,534000000,1820359936,30900.6948905109,58910,19.7373001937059,105397183.0343895,1789.1221020945425,5.789908959762422
Bermuda,1994,551000000,1867160064,31476.0631153068,59320,,,,
Bermuda,1995,550000000,2030749952,33989.7223579821,59746,20.6636824713529,113650253.59244095,1902.2236399498033,5.596467131786048
Bermuda,1996,569000000,2695390000,44826.7890701658,60129,,,,
Bermuda,1997,619000000,2932827000,48478.8832504091,60497,20.4953779501935,126866389.51169777,2097.06910279349,4.325737232768853
Bermuda,1998,629000000,3130748000,51371.7408069836,60943,,,,
Bermuda,1999,712000000,3324433000,54245.459737293,61285,,,,
Bermuda,2000,720000000,3480219000,56284.1686478094,61833,,,,
Bermuda,2001,720000000,3680483000,58883.9594265967,62504,,,,
Bermuda,2002,747000000,3937228000,62583.1002034588,62912,,,,
Bermuda,2003,833000000,4186525000,66111.7252270036,63325,,,,
Bermuda,2004,988000000,4484703000,70359.3191088798,63740,,,,
Bermuda,2005,985000000,4868136000,75882.0338560339,64154,,,,
Bermuda,2006,1094000000,5414299000,83912.6977976846,64523,,,,
Bermuda,2007,1167000000,5895048000,90849.5869806436,64888,,,,
Bermuda,2008,1159000000,6109928000,93605.7481653976,65273,,,,
Bermuda,2009,1064000000,5806378000,88463.3128161375,65636,,,,
Bermuda,2010,972000000,5744414000,88207.3275597322,65124,13.0651271754705,126993036.14557327,1950.0189814135076,2.210722210230204
Bermuda,2011,900000000,5550771000,85973.158416455,64564,16.9279253572801,152351328.2155209,2359.6946938777164,2.7446876878098716
Bermuda,2012,900000000,5537537000,85458.455507886,64798,20.5957087016509,185361378.3148581,2860.6033876795286,3.34736144092325
Bermuda,2013,1012000000,5573710000,85748.0654143782,65001,19.1694439341336,193994772.61343205,2984.4890480674458,3.4805322238407097
Bermuda,2014,969000000,,,65139,20.7746736157641,201306587.3367541,3090.4156854841817,
Bermuda,2015,934000000,,,65239,20.6829507665407,193178760.15949014,2961.0932135607554,
Bermuda,2016,977000000,,,65341,21.0137863248422,205304692.39370832,3142.050051173204,
Bermuda,2017,1150000000,,,65441,20.3912589003341,234499477.35384214,3583.372463040634,
Sri Lanka,1987,2058000000,6682167119.56522,401.380898337015,16647945,15.6013002878504,321074759.9239612,19.28614972742649,4.804949564698289
Sri Lanka,1988,2262000000,6978371581.26375,413.357034521042,16882189,20.2732027194947,458579845.5149701,27.163529890286746,6.571444930594016
Sri Lanka,1989,2188000000,6987267683.77254,408.356313601458,17110713,20.8354585046079,455879832.0808208,26.642947729929244,6.524436342113686
Sri Lanka,1990,2688000000,8032551173.24014,463.513225708939,17329713,19.0629798777585,512412899.1141485,29.568458468651414,6.37920491339308
Sri Lanka,1991,3055000000,9000362581.58086,513.144293360121,17539633,17.4767440348,533914530.26313996,30.44046191064203,5.932144682213025
Sri Lanka,1992,3500000000,9703011635.86585,546.937048306994,17740637,16.2395769063755,568385191.7231425,32.03860107859388,5.857822427236763
Sri Lanka,1993,4005000000,10338679635.7616,576.659274878361,17928576,13.9296016432375,557880545.8116618,31.1168352585092,5.396052160103184
Sri Lanka,1994,4767000000,11717604208.8223,647.440540364366,18098348,15.8840576415854,757193027.774376,41.83768749359754,6.462012321633785
Sri Lanka,1995,5306000000,13029697560.9756,714.068677517709,18247121,,,,
Sri Lanka,1996,5442000000,13897738375.2488,756.458066638405,18372120,,,,
Sri Lanka,1997,5864000000,15091913883.7091,816.816485786089,18476505,,,,
Sri Lanka,1998,5905000000,15794972847.1683,850.53185914567,18570701,,,,
Sri Lanka,1999,5961000000,15656327859.5696,838.622394421931,18669103,15.3402549212304,914432595.8545442,48.981067588225535,5.840658193010544
Sri Lanka,2000,7177000000,16330814179.9766,869.495692083353,18781938,13.334407252243,957010408.4934801,50.95376251872837,5.860151232795738
Sri Lanka,2001,5973000000,15749753804.8344,832.745140199694,18913054,14.36026052645,857738361.2448585,45.351658238001036,5.446042978662784
Sri Lanka,2002,6104800000,16536535647.0834,867.6360436681,19059300,14.2385153185742,869232883.1683177,45.6067580219797,5.256438843776973
Sri Lanka,2003,6671940000,18881765437.2151,982.641882183568,19215307,13.618989034787,908650777.0075679,47.28786154744069,4.812318954119929
Sri Lanka,2004,7972880000,20662525941.2986,1066.58848423983,19372538,12.3153359710605,981886958.5694885,50.68447709688264,4.752018031865948
Sri Lanka,2005,8833670000,24405791044.7761,1250.00479113413,19524558,12.4597856493114,1100656346.9675264,56.372920040880125,4.509816317562527
Sri Lanka,2006,10258200000,28267410542.5164,1437.07135458779,19670151,12.3497525962472,1266862320.8282304,64.40531752035001,4.481706306004826
Sri Lanka,2007,11300500000,32351184234.3157,1633.00836904152,19810789,11.91720991731,1346704306.7056165,67.97832770343557,4.1627666454235515
Sri Lanka,2008,13952800000,40715240468.9375,2041.29065505703,19945832,13.8664221268898,1934754146.52068,97.00042327242504,4.751916295316354
Sri Lanka,2009,10049200000,42067974595.4411,2095.53147595189,20075086,15.7456350555409,1582310358.001416,78.81960545530993,3.7613181362263415
